學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開	
113	EU   	師培學院	00UE110 	健康與體育領域探究與實作（教）	Inquiry and Practice of Health and Sports Field	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE300 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	Q	
113	EU   	師培學院	00UE303 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE304 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE307 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE309 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE311 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE312 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE314 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE320 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE321 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE322 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE323 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	Q	
113	EU   	師培學院	00UE324 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE325 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE326 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE327 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UE520 	兒童繪畫心智發展（小教）	Children's Drawing Mental Development	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE521 	教學原理（小教）	Principles of Instruction	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE522 	班級經營（小教）	Classroom Management	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE523 	輔導原理與實務（小教）	Guidance Principles and Practice	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE524 	親職教育與親師合作（小教）	Parent Education: Families and Schools Working Together	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE525 	閱讀暨資訊素養教育（小教）	Reading and Information Literacy Education	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE526 	國民小學教學實習（小教）	Elementary Teaching Practicum	必修	半	2.0		4.0	0.0				
113	EU   	師培學院	00UE527 	國民小學數學領域教材教法（小教）	Teaching Materials and Methods on Mathematics for Elementary School	必修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE528 	國民小學國語文教材教法（小教）	Teaching Materials and Methods on Mandarin for Elementary School	必修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE529 	國民小學英語文教材教法（小教）	Teaching Materials and Methods on English for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE530 	國民小學本土語文教材教法（小教）	Teaching Materials and Methods on Native Language for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE531 	國民小學自然科學領域教材教法（小教）	Teaching Materials and Methods on Science and Life Technology for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE532 	國民小學社會領域教材教法（小教）	Teaching Materials and Methods on Social Studies for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE533 	國民小學健康與體育領域教材教法（小教）	Teaching Materials and Methods on Health and Physical Education for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE534 	國民小學藝術領域教材教法（小教）	Teaching Materials and Methods on Arts for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE535 	國民小學綜合活動領域教材教法（小教）	Teaching Materials and Methods on Comprehensive Activity for Elementary School	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE536 	跨領域教學設計（小教）	Interdisciplinary Instructional Design	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE537 	普通數學（小教）	General Mathematics	必修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE538 	國音及說話（小教）	Mandarin Phonetics and Speech	必修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE539 	兒童文學（小教）	Children's Literature	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE540 	本土語言（小教）	Languages of Taiwan	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE541 	社會領域概論（小教）	Introduction to Social Science Subject Area	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE542 	健康與體育概論（小教）	Health and Physical Education	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE543 	民俗體育（小教）	Folk Physical Education	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE544 	音樂（小教）	Music	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE545 	鍵盤樂（小教）	Keyboard Musicianship	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE546 	視覺藝術（小教）	Visual Arts	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE547 	表演藝術（小教）	Performing Arts	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE548 	綜合活動領域概論（小教）	Introduction to Integrative Activities Areas	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE549 	童軍教育（小教）	Scout Education	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE550 	科技領域概論（小教）	Introduction to Technology	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE551 	人工智慧（小教）	Introduction of Artificial Intelligence	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE552 	作文教學指導（小教）	Teaching Composition	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE553 	自然科學領域概論（小教）	Introduction to Natural Sciences	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UE555 	寫字與書法（小教）	Writing and Calligraphy	選修	半	2.0		2.0	0.0				
113	EU   	師培學院	00UEB01 	雙語教材教法（教）	Teaching Materials and Methods : Bilingual Education	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEB02 	雙語教學應用與實作（教）	Practice in Bilingual Teaching	必修	半	1.0	0.0	1.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEB03 	雙語教育概論（教）	Introduction to Bilingual Education	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEB04 	雙語教學實習（教）	Teaching Practicum: Bilingual Education	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEB05 	雙語數學教材教法（教）	Bilingual Teaching Materials and Methods: Mathematics	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEB06 	雙語教育之課室英語（教）	Classroom English for Bilingual Education	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG01 	特殊教育教學實習（一）（資優）	Practicum in Teaching Students with Special Needs (I)	必修	半	2.0	0.0	4.0	0.0	4.0	0.0	 	
113	EU   	師培學院	00UEG02 	特殊教育教學實習（二）（資優）	Practicum in Teaching Students with Special Needs (II)	必修	半	2.0	0.0	4.0	0.0	4.0	0.0	 	
113	EU   	師培學院	00UEG03 	資賦優異學生教材教法（一）（資優）	Curriculum and Instructional Designs for Gifted and Talented Students (I)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG04 	資賦優異學生教材教法（二）（資優）	Curriculum and Instructional Designs for Gifted and Talented Students (II)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG05 	特殊教育學生評量（資優）	Assessment of Students with Special Needs	必修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG06 	資優學生心理輔導與情意教育（資優）	Counseling for Gifted and Talented Students	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG07 	創造力教育（資優）	Creativity	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG08 	領導才能教育（資優）	Leadership Education	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG09 	資優學生獨立研究指導（資優）	Guiding Independent Study for Gifted and Talented Students	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG10 	資優教育專題研究（資優）	Special Topics on Gifted and Talented Education	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG11 	資優學生親職教育（資優）	Parent Education for Gifted and Talented Students	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG12 	資優教育模式（資優）	Teaching Models in Gifted and Talented Education	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG13 	高層思考訓練（資優）	Training of Higher Level Thinking Skills	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG14 	特殊族群資優教育（資優）	Gifted and Talented Education for Diverse Populations	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG15 	資優學生生涯輔導（資優）	Career Guidance and Counseling for Gifted and Talented Students	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	Q	
113	EU   	師培學院	00UEG16 	資源教室方案與經營（資優）	Introduction and Management of Resource Room Programs	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG17 	特殊教育行政與法規（資優）	Special Education Administration and Related Laws	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG18 	資優教育概論（資優）	Introduction to Education for the Gifted	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG19 	特殊教育導論（資優）	Introduction to Special Education	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	EU   	師培學院	00UEG20 	科學資優教育（資優）	Gifted and Talented Education for Science	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG21 	語文資優教育（資優）	Gifted and Talented Education for Language	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG22 	藝術資優教育（資優）	Gifted and Talented Education for Arts	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG23 	數學資優教育（資優）	Gifted and Talented Education for Science	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG24 	議題融入資優教育教學設計（資優）	The Teaching Design of the Issues Integrated into Gifted Education	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG25 	資賦優異教學實務（資優）	Practicum in Gifted and Talented Education	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU   	師培學院	00UEG26 	個別化教育計畫的理念與實施（資優）	Concepts and Implementation of the Individualized Education Program	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	EU00 	教育系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU01 	心輔系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU02 	社教系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU05 	衛教系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU06 	幼家科學系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU07 	公領系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU09 	特教系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU11 	學習科學學位學程（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	EU13 	教院學士班（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU70 	工教系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU71 	科技系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU72 	圖傳系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU73 	機電系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU75 	電機系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU76 	車能學位學程（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	HU77 	光電學位學程（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	IU83 	東亞系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	IU84 	華語系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	LU21 	英語系（學）	00UP001 	體育	Physical Education	必修	半	1.0	0.0	2.0	0.0	0.0	0.0	 	
113	LU22 	歷史系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	LU23 	地理系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	LU26 	臺文系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	MU90 	音樂系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	MU92 	表演學位學程（學）	00UP001 	體育	Physical Education	必修	半	1.0	0.0	2.0	0.0	0.0	0.0	 	
113	OU57 	企管系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU40 	數學系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU41 	物理系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU42 	化學系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU43 	生科系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU44 	地科系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU47 	資工系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	SU51 	營養學位學程（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	TU60 	美術系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	TU68 	設計系（學）	00UP001 	體育	Physical Education	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP003 	體育（適應體育）	Physical Education (Adapted Physical Education)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP013 	體育（國術）	Physical Education (Kou Shu)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0	 	
113	PE   	普通體育	00UP014 	體育（韻律活動）	Physical Education (Rhythmic Activities)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP017 	體育（柔道）	Physical Education (Judo)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP018 	體育（體適能）	Physical Education (Conditioning)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP020 	體育（現代舞）	Physical Education (Modern Dance)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP024 	體育（有氧舞蹈）	Physical Education (Aerobic Dance)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP025 	體育（爵士舞）	Physical Education (Jazz Dance)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP026 	體育（高爾夫球）	Physical Education (Golf)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP031 	體育（扯鈴）	Physical Education (Diabolo)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP037 	體育（保健氣功）	Physical Education (Qigong)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP038 	體育（直排輪）	Physical Education (Inline Skate)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP039 	體育（啦啦隊）	Physical Education (Cheerleading)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP040 	體育（肌力與體能訓練初級）	Physical Education (Beginning Strength and Conditioning)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0	 	
113	PE   	普通體育	00UP041 	體育（防身術）	Physical Education (Self-Defense)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0	 	
113	PE   	普通體育	00UP042 	體育（抱石運動）	Physical Education (Bouldering)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0	 	
113	PE   	普通體育	00UP043 	體育（原住民舞蹈）	Physical Education (Formosan Aboriginal Dance)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0	Q	
113	PE   	普通體育	00UP044 	體育（橄欖球）	Physical Education (Rugby)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0		
113	PE   	普通體育	00UP045 	體育（彼拉提斯）	Physical Education (Pilates)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0		
113	PE   	普通體育	00UP046 	體育（水球）	Physical Education (Water Polo)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0		
113	PE   	普通體育	00UP049 	體育（土風舞）	Physical Education (Folk and Social Dance)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP050 	體育（民俗運動）	Physical Education (Folk Sport)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP052 	體育（健康體適能）	Physical Education (Health-related Physical Fitness )	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP053 	體育（民族舞蹈）	Physical Education (Folk Dancing)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP054 	體育（國際標準舞）	Physical Education (Ballroom Dancing)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP055 	體育（芭蕾舞初級）	Physical Education (Beginning Ballet)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0		
113	PE   	普通體育	00UP056 	體育（匹克球）	Physical Education (Pickleball)	必修	半	1.0	0.0	2.0	0.0	0.0	0.0		
113	PE   	普通體育	00UP104 	體育（籃球初級）	Physical Education (Beginning Basketball)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP105 	體育（排球初級）	Physical Education (Beginning Volleyball)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
113	PE   	普通體育	00UP106 	體育（足球初級）	Physical Education (Beginning Soccer)	必修	半	1.0	1.0	2.0	0.0	2.0	0.0		
