學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開
114	OM55 	管理所（碩）	MBM0066 	財務決策行為分析	Financial Decision and Behavior Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0068 	企業購併評價與財務分析	"Mergers, Acquisitions, Security Valuation, and Financial Analysis"	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0071 	管理個案研討	Management Case Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0075 	證券交易實務與程式交易	Security Market and Program Trading	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0077 	企業實習	Internship	選修	半	3.0	0.0	0.0	9.0	0.0	0.0	 
114	OM55 	管理所（碩）	MBM0079 	應用計量經濟	The Applications of Econometrics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0080 	資訊管理	Information Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0082 	組織行為	Organizational Behavior	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	OM55 	管理所（碩）	MBM0083 	創新與創業管理	Management of Innovation and Entrepreneurship	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0084 	管理專題研討	Seminar in Management	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0085 	消費者行為專題研究	Special Topics on Consumer Behavior	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0086 	人力資源管理	Human Resource Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0088 	固定收益證券	Fixed Income Analysis	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	OM55 	管理所（碩）	MBM0089 	資產管理	Asset Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0093 	公司治理	Corporate Governance	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0095 	人文領導	Humanistic Leadership	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0097 	營運與供應鏈管理	Operations and Supply Chain Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0098 	價值創新與設計思維	Value Innovation and Design Thinking	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0099 	職場正向心理學	Positive Psychology at Work	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9001 	非虛構：音頻內容與實踐	Nonfiction: Audio Content and Practice	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9001 	非虛構：音頻內容與實踐	Nonfiction: Audio Content and Practice	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9002 	大數據與資訊視覺化	Big Data and Information Visualization	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9002 	大數據與資訊視覺化	Big Data and Information Visualization	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9003 	多媒體製作	Multimedia Production	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9003 	多媒體製作	Multimedia Production	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9004 	數位內容設計	Digital Content Design	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9004 	數位內容設計	Digital Content Design	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9005 	數位公關廣告策略與規劃	Digital Advertising/Public Relations Strategy and Planning	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9005 	數位公關廣告策略與規劃	Digital Advertising/Public Relations Strategy and Planning	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9006 	傳播產業與媒體實務	Media Industry and Media Practices	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9006 	傳播產業與媒體實務	Media Industry and Media Practices	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCC9007 	文化與科技報導	Culture and Technology Reporting	選修	半	3.0		3.0	0.0			
114	IU88 	大傳所（學）	MCC9007 	文化與科技報導	Culture and Technology Reporting	選修	半	3.0		3.0	0.0			
114	IM88 	大傳所（碩）	MCM0002 	研究方法	Research Methods	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0006 	新聞採訪與寫作研究	Studies in News Gathering and Writing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0008 	媒介素養研究	Studies in Media Literacy	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	IM88 	大傳所（碩）	MCM0009 	傳播應用統計	Applied Statistics for Communication Studies	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0013 	質的研究	Qualitative Research	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0049 	媒介文化專題研究	Special Topics in Media Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0071 	傳播政治經濟學	Political Economy of Communication	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0077 	傳播產業研究	Studies in Communications Industry	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0078 	媒體經營管理與財務分析	The Management and Financial Statement Analysis for Media Industry	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0082 	全球化與媒體研究	Studies in Globalization and Media	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0083 	華語影視研究	Studies in Chinese Films	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0084 	消費與文化研究	Studies in Consumption and Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0085 	大眾媒介與大眾社會	Mass Media and Mass Society	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	IM88 	大傳所（碩）	MCM0087 	流行文化研究	Studies in Popular Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0089 	口語傳播研究	Studies in Speech Communication	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0094 	新聞敘事研究	Studies in News Narratives	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0095 	新聞批判話語分析	Critical Discourse Analysis of  News	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0098 	多媒體與網路新聞學	Multimedia and On-line Journalism	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0100 	電視、新媒體與螢幕文化	"Television, New Media and Screen Culture"	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0101 	文化經濟	Cultural Economy	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0102 	網路文化與傳播	Internet Culture and Communication	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0105 	明星名人、文化政治與娛樂產業	"Celebrities, Cultural Politics and Entertainment Industries"	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	IM88 	大傳所（碩）	MCM0109 	數位內容設計	Digital Content Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q
114	IM88 	大傳所（碩）	MCM0110 	數位平台經營	The Management of Digital Platforms	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0111 	多媒體製作	Multimedia Production	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q
114	IM88 	大傳所（碩）	MCM0112 	傳播專題討論（一）	Seminar in Communication (I)	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0113 	傳播專題討論（二）	Seminar in Communication (II)	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0115 	大數據與資訊視覺化	Big Data and Information Visualization	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q
114	IM88 	大傳所（碩）	MCM0116 	互動廣告與行銷	Interactive Advertisement and Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0117 	資訊素養研究	Studies in Information Literacy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0118 	社群行銷研究	Studies in Social Media Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0119 	數位公關廣告策略與規劃	Digital Advertising/Public Relations Strategy and Planning	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q
114	IM88 	大傳所（碩）	MCM0120 	非虛構：紀實創作	Creative Nonfiction Storytelling	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q
114	IM88 	大傳所（碩）	MCM0122 	傳播與資訊理論	Communication and Information Theories	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0123 	傳播社會文化基礎	The Social and Cultural Foundation of Communication	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0124 	傳播專業實習	Practicum in Communication	選修	半	3.0	0.0	0.0	6.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0125 	人智傳播	Human-AI Communication	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0126 	AI科技的社會治理	AI-The Social Governance of Technology	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	IM88 	大傳所（碩）	MCM0127 	科技與人本設計	Human-Centered Design in Tech	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	S    	理學院	MEC8001 	海洋資源與保育	Marine Resource and Conservation	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM49 	海環所（碩）	MEC8001 	海洋資源與保育	Marine Resource and Conservation	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM49 	海環所（碩）	MEM0016 	專題討論（三）	Seminar on Marine Science (III)	選修	半	1.0	1.0	2.0	0.0	2.0	0.0	
114	SM49 	海環所（碩）	MEM0017 	專題討論（四）	Seminar on Marine Science (IV)	選修	半	1.0	1.0	2.0	0.0	2.0	0.0	
114	MM93 	流音所（碩）	MMM0001 	流行音樂史	History of Popular Music	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0003 	流行音樂基礎課程	Popular Music Theory	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0004 	流行音樂製作	Popular Music Production	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0005 	專題論壇	Popular Music Forum	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0006 	市場研究與品牌管理	Market Research and Brand Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0007 	專業主修訓練（２）	Popular Music Performance (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0008 	流行音樂創作	Popular Music: Creative Practice	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0009 	企業實習	Internship	必修	半	3.0	0.0	0.0	6.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0010 	畢業製作	Graduate Production	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	MM93 	流音所（碩）	MMM0011 	流行音樂產業組織與經營管理	Entertainment Industry Organization and Managememt	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC0002 	機器人學	Robotics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0002 	機器人學	Robotics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0004 	有限元素分析	Finite Element Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0004 	有限元素分析	Finite Element Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0005 	微型工具機設計實務	Practice of Miniature Machine Tool Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0005 	微型工具機設計實務	Practice of Miniature Machine Tool Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0007 	數值分析	Numerical Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	HU73 	機電系（學）	MTC0007 	數值分析	Numerical Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	HM73 	機電系（碩）	MTC0009 	微機電系統原理與應用	Introduction to Micro-Electro-Mechanical System Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0009 	微機電系統原理與應用	Introduction to Micro-Electro-Mechanical System Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0010 	超精密加工	Ultra Precision Machining	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0010 	超精密加工	Ultra Precision Machining	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0012 	熱流系統分析與設計	Analysis and Design of Thermal-Fluid Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0012 	熱流系統分析與設計	Analysis and Design of Thermal-Fluid Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0013 	伺服控制	Servo Control	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0013 	伺服控制	Servo Control	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0014 	奈米科技	Nano Science and Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0014 	奈米科技	Nano Science and Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0015 	薄膜工程與分析技術	Thin Film Engineering and Analysis Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0015 	薄膜工程與分析技術	Thin Film Engineering and Analysis Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0016 	微致動與感測器分析與設計	Micro Actuators and Sensors Analysis and Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0016 	微致動與感測器分析與設計	Micro Actuators and Sensors Analysis and Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0017 	線性控制系統	Linear Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0017 	線性控制系統	Linear Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0019 	應用光學	Applied Optics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0019 	應用光學	Applied Optics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0020 	電腦輔助機構分析	Computer-Aided Mechanism Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0020 	電腦輔助機構分析	Computer-Aided Mechanism Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0022 	電腦輔助光學設計	Computer-Aided Optical Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0022 	電腦輔助光學設計	Computer-Aided Optical Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0023 	數位控制系統	Digital Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	HU73 	機電系（學）	MTC0023 	數位控制系統	Digital Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	HM73 	機電系（碩）	MTC0024 	半導體元件物理	Semiconductor Devices and Physics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC0024 	半導體元件物理	Semiconductor Devices and Physics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC0025 	數位影像處理	Digital Image Processing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	HU73 	機電系（學）	MTC0025 	數位影像處理	Digital Image Processing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	HM73 	機電系（碩）	MTC0026 	視窗程式設計	Windows Programming	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HU73 	機電系（學）	MTC0026 	視窗程式設計	Windows Programming	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC0027 	雷射工程技術與應用	Laser Engineering Technology and Applications	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HU73 	機電系（學）	MTC0027 	雷射工程技術與應用	Laser Engineering Technology and Applications	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC7001 	精微製造工程	Precision Micro Manufacturing Engineering	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC7001 	精微製造工程	Precision Micro Manufacturing Engineering	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC7001 	精微製造工程	Precision Micro Manufacturing Engineering	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8001 	高等熱力學	Advanced Thermodynamics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8001 	高等熱力學	Advanced Thermodynamics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8002 	非線性控制系統	Nonlinear Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8002 	非線性控制系統	Nonlinear Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8003 	高等工程數學	Advanced Engineering Mathematics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8003 	高等工程數學	Advanced Engineering Mathematics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8004 	高等振動學	Advanced Vibration Engineering	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8004 	高等振動學	Advanced Vibration Engineering	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8005 	最佳化理論	Optimization	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8005 	最佳化理論	Optimization	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8006 	實驗設計法	Experimental Design Method	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8006 	實驗設計法	Experimental Design Method	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8008 	高等機械動力學	Advanced Mechanical Dynamics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8008 	高等機械動力學	Advanced Mechanical Dynamics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8010 	微處理器控制系統	Microprocessor Controlled Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HM73 	機電系（碩）	MTC8010 	微處理器控制系統	Microprocessor Controlled Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HD73 	機電系（博）	MTC8011 	高等熱傳學	Advanced Heat Transfer	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8011 	高等熱傳學	Advanced Heat Transfer	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8013 	熱對流	Convection Heat Transfer	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8013 	熱對流	Convection Heat Transfer	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8014 	適應控制	Adaptive Control	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8014 	適應控制	Adaptive Control	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8015 	工程統計	Engineering Statistics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8015 	工程統計	Engineering Statistics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8016 	書報討論（一）	Seminar (I)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8016 	書報討論（一）	Seminar (I)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8017 	書報討論（二）	Seminar (II)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8017 	書報討論（二）	Seminar (II)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8018 	書報討論（三）	Seminar (III)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8018 	書報討論（三）	Seminar (III)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8019 	書報討論（四）	Seminar (IV)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8019 	書報討論（四）	Seminar (IV)	必修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	HD73 	機電系（博）	MTC8020 	現代控制	Modern Control	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC8020 	現代控制	Modern Control	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	HM73 	機電系（碩）	MTC9002 	精密機械系統設計與實務	Precision Mechanical System Design and Practice	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	HU73 	機電系（學）	MTC9002 	精密機械系統設計與實務	Precision Mechanical System Design and Practice	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
